uniqueid,thumbnail_count,visit_count,play_count,impression_count,event_count_avon_on,event_count_cilt,event_count_finished,event_count_makyaj,event_count_parfum,event_count_replay,event_count_siparis,first_thumbnail_at,last_thumbnail_at,first_visited_at,last_visited_at,first_played_at,last_played_at,first_impression_at,last_impression_at,first_received_at_avon_on,last_received_at_avon_on,first_received_at_cilt,last_received_at_cilt,first_received_at_finished,last_received_at_finished,first_received_at_makyaj,last_received_at_makyaj,first_received_at_parfum,last_received_at_parfum,first_received_at_replay,last_received_at_replay,first_received_at_siparis,last_received_at_siparis
29478548,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
19208783,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70827567,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70829252,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
33566717,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70831314,,2,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 12:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
4570716,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
31350922,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
29454817,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
22790407,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70833892,1,1,1,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70833903,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70833909,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70833913,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70834512,,1,1,1,,,2,,2,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00
15894296,,2,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-08 20:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
31313609,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70836042,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70836668,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70838566,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70839298,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
33312413,1,7,4,4,,,3,,3,,,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,,,,,2025-03-07 9:00:00,2025-03-07 10:00:00,,,2025-03-07 9:00:00,2025-03-07 10:00:00,,,,
70840131,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
4619211,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
4631687,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
3130521,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
17647357,1,1,1,1,,1,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70841242,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
29355775,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70841649,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
13912279,,2,2,2,1,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
4661220,,1,1,1,,,1,1,,1,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 10:00:00,2025-03-07 10:00:00,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,
33313209,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70843850,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
13904193,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
2377441,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
1385384,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
19302806,,1,1,1,,,2,,2,1,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,
21164138,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
29314387,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
23800735,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
13830767,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
32990497,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
19309572,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70849750,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
16793978,,2,2,2,1,1,2,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
19327614,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
13734202,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70850136,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
70850178,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70850469,,1,1,1,,1,1,,,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00
70851045,,2,2,2,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
29270388,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70851854,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
1372795,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
33314982,,3,3,3,,1,3,1,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
4759326,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70853662,,7,3,3,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-11 15:00:00,2025-03-07 9:00:00,2025-03-10 9:00:00,2025-03-07 9:00:00,2025-03-10 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
32816536,,1,1,1,,1,3,1,1,1,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,
33320739,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
1364273,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70853836,,2,2,2,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,2025-03-07 9:00:00,2025-03-07 10:00:00,,,,,,,,,2025-03-07 10:00:00,2025-03-07 10:00:00,,,,
4764579,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
4768125,,2,2,2,,3,2,,,1,1,,,2025-03-07 9:00:00,2025-03-07 16:00:00,2025-03-07 9:00:00,2025-03-07 16:00:00,2025-03-07 9:00:00,2025-03-07 16:00:00,,,2025-03-07 9:00:00,2025-03-07 16:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00
31266461,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
70859167,,1,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
70859252,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
32322148,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
17265928,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70859623,,1,1,1,,,1,,1,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00
70860089,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
32907787,,2,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 17:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
13554177,,2,2,2,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70861553,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
13496341,,2,2,2,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 12:00:00,2025-03-07 9:00:00,2025-03-07 12:00:00,2025-03-07 9:00:00,2025-03-07 12:00:00,,,,,,,,,,,,,,
70861961,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70862095,,1,1,1,,,1,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70862600,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
70862790,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
16793841,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
13442776,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
70863768,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
13434614,,2,1,1,,,,1,,,,,,2025-03-07 9:00:00,2025-03-07 14:00:00,2025-03-07 14:00:00,2025-03-07 14:00:00,2025-03-07 14:00:00,2025-03-07 14:00:00,,,,,,,2025-03-07 14:00:00,2025-03-07 14:00:00,,,,,,
31205284,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
29251796,,1,1,1,,,1,,1,1,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,
70864764,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70864790,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70865623,,2,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70866016,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
19376006,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
70866860,,3,2,2,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-08 19:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
29247014,,1,1,1,,,1,1,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,
1327312,1,1,1,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
23829005,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
4863838,,1,1,1,,,,,1,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,
33570379,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
2384147,,1,1,1,,,1,,1,,1,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00
13046096,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
31174284,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70870116,,1,,,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,,,,,
13039340,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
70870456,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
18029257,,1,1,1,,1,1,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,
70871121,,1,1,1,,,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,,,,,
31150539,,1,1,1,,1,,,,,,,,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,2025-03-07 9:00:00,,,2025-03-07 9:00:00,2025-03-07 9:00:00,,,,,,,,,,
